album,song_title,lyric
Live from Paris,The Man (Live From Paris) ,[Outro]
Live from Paris,The Man (Live From Paris) ,If I was a man
Live from Paris,The Man (Live From Paris) ,Then I'd be the man
Unreleased Songs,Castles Crumbling* ,          
Unreleased Songs,Castles Crumbling* ,            Lyrics for this song have yet to be released. Please check back once the song has been released.
Unreleased Songs,Castles Crumbling* ,          
Unreleased Songs,Castles Crumbling* ,        
Unreleased Songs,None of the Above ,          
Unreleased Songs,None of the Above ,            Lyrics for this song have yet to be released. Please check back once the song has been released.
Unreleased Songs,None of the Above ,          
Unreleased Songs,None of the Above ,        
Taylor Swift Interviews by Genius Users,The Power of Pop ,"My favorite kinds of books to read are the ones that do more than just tell you a story. They do more than just set the scene or paint the picture. The writing I love the most places you into that story, that room, that rain soaked kiss. You can smell the air, hear the sounds, and feel your heart race as the character's does. It’s something F. Scott Fitzgerald did so well, to describe a scene so gorgeously interwoven with rich emotional revelations, that you yourself have escaped from your own life for a moment."
Taylor Swift Interviews by Genius Users,The Power of Pop ,"I'm highly biased, but I think that the way music can transport you back to a long-forgotten memory is the closest sensation we have to traveling in time. To this day, when I hear ""Cowboy Take Me Away"" by the Dixie Chicks, I instantly recall the feeling of being twelve years old, sitting in a little wood paneled room in my family home in Pennsylvania. I'm clutching a guitar and learning to play the chords and sing the words at the same time, rehearsing for a gig at a coffee house. When I hear ""I Write Sins Not Tragedies"" by Panic! At The Disco, I’m transported back to being sixteen and driving down the streets of Hendersonville, Tennessee, with my best friend Abigail, euphorically screaming the lyrics. When I hear ""How to Save a Life"" by The Fray, ""Breathe (2AM)"" by Anna Nalick, or ""The Story"" by Brandi Carlile, I immediately flashback to being seventeen and on tour for months on end. When I'd get a day at home in between long stretches on the road sharing a van with my band and crew, I would spend my rare nights off painting alone with candles lit in my room – just being alone with those songs (Those are all from the Grey's Anatomy soundtrack. My commitment to that show truly knows no bounds). I'm convinced that ""You Learn"" by Alanis Morissette, ""Put Your Records On"" by Corinne Bailey Rae and ""Why"" by Annie Lennox have actually healed my heart after bad breakups or let downs."
Taylor Swift Interviews by Genius Users,The Power of Pop ,"I love writing songs because I love preserving memories, like putting a picture frame around a feeling you once had. I like to use nostalgia as inspiration when I'm writing songs for the same reason I like to take photographs. I like to be able to remember the extremely good and extremely bad times. I want to remember the color of the sweater, the temperature of the air, the creak of the floorboards, the time on the clock when your heart was stolen or shattered or healed or claimed forever."
Taylor Swift Interviews by Genius Users,The Power of Pop ,"The fun challenge of writing a pop song is squeezing those evocative details into the catchiest melodic cadence you can possibly think of. I thrive on the challenge of sprinkling personal mementos and shreds of reality into a genre of music that is universally known for being, well, universal. You'd think that as pop writers, we're supposed to be writing songs that everyone can sing along to, so you'd assume they would have to be pretty lyrically generic… AND YET the ones I think cut through the most are actually the most detailed, and I don’t mean in a Shakespearean sonnet type of way, although I love Shakespeare as much as the next girl. Obviously. (See ""Love Story,"" 2009)."
Taylor Swift Interviews by Genius Users,The Power of Pop ,"In modern pop, songs/bops/chunes including extremely personal details like ""Kiki, do you love me"" and ""Baby pull me closer in the backseat of your rover"" have been breaking through on the most global cultural level. This year on tour, I got to hear stadium crowds passionately sing along to a young woman from Cuba singing about Havana."
Taylor Swift Interviews by Genius Users,The Power of Pop ,"I think these days, people are reaching out for connection and comfort in the music they listen to. We like being confided in and hearing someone say, ""this is what I went through"" as proof to us that we can get through our own struggles. We actually do NOT want our pop music to be generic. I think a lot of music lovers want some biographical glimpse into the world of our narrator, a hole in the emotional walls people put up around themselves to survive. This glimpse into the artist’s story invites us to connect it to our own, and in the best case scenario, allows us the ability to assign that song to our memories. It's this alliance between a song and our memories of the times it helped us heal, or made us cry, dance, or escape that truly stands the test of time. Just like a great book."
Live from Paris,Cornelia Street (Live from Paris) ,[Verse 1]
Live from Paris,Cornelia Street (Live from Paris) ,We were in the backseat
Live from Paris,Cornelia Street (Live from Paris) ,Drunk on something stronger than the drinks in the bar
Live from Paris,Cornelia Street (Live from Paris) ,I rent a place on Cornelia Street
Live from Paris,Cornelia Street (Live from Paris) ,I say casually in the car
Live from Paris,Cornelia Street (Live from Paris) ,We were a fresh page on the desk
Live from Paris,Cornelia Street (Live from Paris) ,Filling in the blanks as we go
Live from Paris,Cornelia Street (Live from Paris) ,As if the street lights pointed in an arrow head
Live from Paris,Cornelia Street (Live from Paris) ,Leading us home
Live from Paris,Cornelia Street (Live from Paris) ,[Chorus]
Live from Paris,Cornelia Street (Live from Paris) ,"And I hope I never lose you, hope it never ends"
Live from Paris,Cornelia Street (Live from Paris) ,I'd never walk Cornelia Street again
Live from Paris,Cornelia Street (Live from Paris) ,That's the kinda heartbreak time could never mend
Live from Paris,Cornelia Street (Live from Paris) ,I'd never walk Cornelia Street again
Live from Paris,Cornelia Street (Live from Paris) ,"And baby, I get mystified by how this city screams your name"
Live from Paris,Cornelia Street (Live from Paris) ,"And baby, I'm so terrified of if you ever walk away"
Live from Paris,Cornelia Street (Live from Paris) ,I'd never walk Cornelia Street again
Live from Paris,Cornelia Street (Live from Paris) ,I'd never walk Cornelia Street again
Live from Paris,Cornelia Street (Live from Paris) ,[Verse 2]
Live from Paris,Cornelia Street (Live from Paris) ,"Windows flung right open, autumn air"
Live from Paris,Cornelia Street (Live from Paris) ,Jacket 'round my shoulders is yours
Live from Paris,Cornelia Street (Live from Paris) ,We bless the rains on Cornelia Street
Live from Paris,Cornelia Street (Live from Paris) ,Memorize the creaks in the floor
Live from Paris,Cornelia Street (Live from Paris) ,"Back when we were card sharks, playing games"
Live from Paris,Cornelia Street (Live from Paris) ,I thought you were leading me on
Live from Paris,Cornelia Street (Live from Paris) ,"I packed my bags, left Cornelia Street"
Live from Paris,Cornelia Street (Live from Paris) ,Before you even knew I was gone
Live from Paris,Cornelia Street (Live from Paris) ,[Pre-Chorus]
Live from Paris,Cornelia Street (Live from Paris) ,"But then you called, showed your hand"
Live from Paris,Cornelia Street (Live from Paris) ,I turned around before I hit the tunnel
Live from Paris,Cornelia Street (Live from Paris) ,"Sat on the roof, you and I"
Live from Paris,Cornelia Street (Live from Paris) ,[Chorus]
Live from Paris,Cornelia Street (Live from Paris) ,"I hope I never lose you, hope it never ends"
Live from Paris,Cornelia Street (Live from Paris) ,I'd never walk Cornelia Street again
Live from Paris,Cornelia Street (Live from Paris) ,That's the kinda heartbreak time could never mend
Live from Paris,Cornelia Street (Live from Paris) ,I'd never walk Cornelia Street again
Live from Paris,Cornelia Street (Live from Paris) ,"And baby, I get mystified by how this city screams your name"
Live from Paris,Cornelia Street (Live from Paris) ,"And baby, I'm so terrified of if you ever walk away"
Live from Paris,Cornelia Street (Live from Paris) ,I'd never walk Cornelia Street again
Live from Paris,Cornelia Street (Live from Paris) ,I'll never walk Cornelia Street again
Live from Paris,Cornelia Street (Live from Paris) ,[Bridge]
Live from Paris,Cornelia Street (Live from Paris) ,You hold my hand on the street
Live from Paris,Cornelia Street (Live from Paris) ,Walk me back to that apartment
Live from Paris,Cornelia Street (Live from Paris) ,"Years ago, we were just inside"
Live from Paris,Cornelia Street (Live from Paris) ,Barefoot in the kitchen
Live from Paris,Cornelia Street (Live from Paris) ,Sacred new beginnings
Live from Paris,Cornelia Street (Live from Paris) ,"That became my religion, listen"
Live from Paris,Cornelia Street (Live from Paris) ,[Chorus]
Live from Paris,Cornelia Street (Live from Paris) ,I hope I never lose you
Live from Paris,Cornelia Street (Live from Paris) ,I'd never walk Cornelia Street again
Live from Paris,Cornelia Street (Live from Paris) ,"Oh, never again"
Live from Paris,Cornelia Street (Live from Paris) ,"‘Cause baby, I get mystified by how this city screams your name"
Live from Paris,Cornelia Street (Live from Paris) ,"And baby, I'm so terrified of if you ever walk away"
Live from Paris,Cornelia Street (Live from Paris) ,I'd never walk Cornelia Street again
Live from Paris,Cornelia Street (Live from Paris) ,I'd never walk Cornelia Street again
Live from Paris,Cornelia Street (Live from Paris) ,[Post-Chorus]
Live from Paris,Cornelia Street (Live from Paris) ,I don't wanna lose you
Live from Paris,Cornelia Street (Live from Paris) ,I don't wanna lose you
Live from Paris,Cornelia Street (Live from Paris) ,[Outro]
Live from Paris,Cornelia Street (Live from Paris) ,I rent a place on Cornelia Street
Live from Paris,Cornelia Street (Live from Paris) ,I say casually in the car
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Lembrei desse sentimento
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Gritando dentro de nós
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Éramos todos meninos
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Em cada um vivia uma paixão
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Como uma cena de um filme
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Vencemos pesadelos enfrentando os dragões
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Criados por nossos medos
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Fruto da imaginação
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),De frente a uma nova era
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Na onda de uma canção
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Nós construímos a história
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),"Mente, alma e coração"
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Long live the walls we crashed through
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),How the kingdom lights shined just for me and you
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),I was screaming long live all the magic we made
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),And bring on all the pretenders
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),One day we will be remembered
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),I said remember this feeling
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),I pass the pictures around
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Of all the years that we stood there on the sidelines
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Wishing for right now
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),We are the kings and the queens
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),You traded your baseball cap for a crown
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),When they gave us our trophies
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),And we held them up for our town
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),De frente a uma nova era
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Na onda de uma canção
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Nós construímos a história
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),"Mente, alma e coração"
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Long live the walls we crashed through
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),How the kingdom lights shined just for me and you
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),I was screaming long live all the magic we made
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),And bring on all the pretenders
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),I'm not afraid
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Long live all the mountains we moved
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),I had the time of my life fighting dragons with you
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),I was screaming long live that look on your face
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),And bring on all the pretenders
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),One day we will be remembered
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Hold on to spinning around
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Confetti falls to the ground
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),May these memories break our fall
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Lembrei do momento
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Que fiz promessa pra nós dois
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Pintando o nosso destino
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),"Puro e simples, pleno e sem fim"
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Que fosse assim sem um goodbye
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Fosse para sempre um cheguei
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Os sonhos que construímos
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),"Me vi feliz, eu te achei"
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Será muito mais que achar
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Será muito além de pensar
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Long live the walls we crashed through
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),I had the time of my life with you
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Long long live the walls we crashed through
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),How the kingdom lights shined just for me and you
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),And I was screaming long live
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),All the magic we made
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),"And bring on all the pretenders, I'm not afraid"
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),Singing long live all the mountains we moved
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),I had the time of my life fighting dragons with you
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),And long long live the look and your face
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),And bring on all the pretenders
Speak Now : World Tour Live (Brazilian Edition),Long Live (Remix)  (Ft. Paula Fernandes),One day we will be remembered
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,"[Letra de ""Taylor Swift - this is me trying (Tradução em Português)""]"
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,[Verso 1]
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Ando com dificuldade de me ajustar
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,"Eu tinha as rodas mais brilhantes, agora elas enferrujam"
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Eu não sabia se você se importaria se eu voltasse
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Eu tenho muitos arrependimentos sobre isso
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Parei o carro na estrada para o mirante
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Poderia ter seguido meus medos ladeira à baixo
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,E talvez eu não saiba bem o que dizer
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Mas estou aqui na sua porta
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,[Refrão]
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Eu só quero que você saiba que essa sou eu tentando
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Eu só quero que você saiba que essa sou eu tentando
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,[Verso 2]
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Me disseram que todas as minhas prisões eram psicológicas
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,"Então me desperdicei, como todo meu potencial"
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,E minhas palavras atiram para matar quando estou brava
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Eu tenho muitos arrependimentos sobre isso
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,"Eu estava tão em frente à curva, que a curva virou uma esfera"
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Fiquei para trás de todos os meus colegas de classe e acabei aqui
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Despejando meu coração para um estranho
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Mas não despejei o whiskey
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,[Refrão]
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Eu só quero que você saiba que essa sou eu tentando
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Eu só quero que você saiba que essa sou eu tentando
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,[Pós-Refrão]
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Pelo menos estou tentando
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,[Ponte]
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,E é difícil estar numa festa quando me sinto uma ferida aberta
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,É difícil estar em qualquer lugar nesses dias em que tudo que eu quero é você
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Você é um flashback em um rolo de filme na única tela da minha cidade
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,[Refrão]
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Eu só quero que você saiba que essa sou eu tentando
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,(E talvez eu não saiba bem o que dizer)
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Eu só quero que você saiba que essa sou eu tentando
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,[Saída]
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - this is me trying (Tradução em Português) by Genius Brasil Traduções,Pelo menos estou tentando
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,"[Letra de ""Taylor Swift - the last great american dinasty (Tradução em Português)""]"
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,[Verso 1]
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,"Rebekah andou no trem da tarde, estava ensolarado"
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Sua casa saltbox na praia tirou sua cabeça de St. Louis
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Bill era o herdeiro do dinheiro e nome da companhia de petróleo Standard
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,"E a cidade disse, ""Como uma divorciada de classe média conseguiu?"""
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,"O casamento foi encantador, mas um pouco gauche"
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Novo dinheiro só vai até certo ponto
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,"Eles escolheram uma casa e chamaram-na de ""Holiday House"""
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,"Suas festas eram de bom gosto, mas um pouco altas"
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,O médico falou para ele se acalmar
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Deve ter sido culpa dela que seu coração falhou
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,E eles disseram
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,[Refrão]
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Lá se vai a última grande dinastia americana
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,"Quem sabe, se ela nunca aparecesse, o que aconteceria"
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Lá vai a mulher mais louca que essa cidade já viu
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Ela se divertiu muito estragando tudo
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,[Verso 2]
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Rebekah desistiu da cena de Rhode Island para sempre
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Trouxe todas as suas amigas vadias da cidade
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Encheu a piscina de champanhe e nadou com os grandes nomes
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,E gastou todo o dinheiro com os garotos e o balé
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,E perdendo apostas de jogos de cartas com Salvador Dalí
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,E eles disseram
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,[Refrão]
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Lá se vai a última grande dinastia americana
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,"Quem sabe, se ela nunca aparecesse, o que aconteceria"
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Lá vai a mulher mais sem-vergonha que essa cidade já viu
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Ela se divertiu muito estragando tudo
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,[Ponte]
Taylor Swift - folklore (Tradução em Português) by Genius Brasil Traduções,Taylor Swift - the last great american dynasty (Tradução em Português) by Genius Brasil Traduções,Dizem que ela era ocasionalmente vista
